"name","itemId","price","currentPrice","brandName","sellerName","ratingScore","itemSold","location","image","itemUrl"
"VJP Premium Quality i12 Airpods Pro Matte Inpods TWS True Bluetooth Headset Wireless Earbuds i7 Single Earpod for Android and iOS Mobile Phone (Features i7s i11 i15 Airdots Pro 4 5 6)","781138446","923.07","Rs. 923","VJP","VJP®",,,"Punjab","https://static-01.daraz.pk/p/83cb41734ad6d786c9c2b4d64600cc3b.jpg","https://www.daraz.pk/products/premium-quality-i12-airpods-pro-matte-inpods-tws-true-bluetooth-headset-wireless-earbuds-i7-single-earpod-for-android-and-ios-mobile-phone-features-i7s-i11-i15-airdots-pro-4-5-6-i781138446.html"
"OKS® Premium Quality i12 Airpods Pro Matte Inpods TWS True Bluetooth Headset Wireless Earbuds i7 Single Earpod for Android and iOS Mobile Phone (Features i7s i11 i15 Airdots Pro 4 5 6)","781079075","773.43","Rs. 773","OKS®","OkMall®",,,"Punjab","https://static-01.daraz.pk/p/83cb41734ad6d786c9c2b4d64600cc3b.jpg","https://www.daraz.pk/products/premium-quality-i12-airpods-pro-matte-inpods-tws-true-bluetooth-headset-wireless-earbuds-i7-single-earpod-for-android-and-ios-mobile-phone-features-i7s-i11-i15-airdots-pro-4-5-6-i781079075.html"
"New I7 SINGLE Bluetooth Wireless Earbuds Earphone Headsets Stereo Earpiece EarPods With Microphone For Earphone All Mobile Phones","831790163","1645.6","Rs. 1,646","OKS®","eShopping® ",,,"Punjab","https://static-01.daraz.pk/p/f07628918f2da5f23caf2bc92c1bb238.jpg","https://www.daraz.pk/products/i7-i831790163.html"
"OKS® Premium Quality i12 Airpods Pro Matte Inpods TWS True Bluetooth Headset Wireless Earbuds i7 Single Earpod for Android and iOS Mobile Phone (Features i7s i11 i15 Airdots Pro 4 5 6)","829199389","923.07","Rs. 923","OKIE","OKIE",,,"Punjab","https://static-01.daraz.pk/p/83cb41734ad6d786c9c2b4d64600cc3b.jpg","https://www.daraz.pk/products/oks-i12-tws-i7-ios-i7s-i11-i15-4-5-6-i829199389.html"
"BASEUS Earphone Case For AirPods Colorful Silicone Cover For AirPod 2 1 Case Wireless Bluetooth Earphone Case For earpods 2019 - WHITE","262998654","384","Rs. 384","No Brand","E.A.I STORE ",,,"Sindh","https://static-01.daraz.pk/p/93d5d11ac88b4c2268751ca92d30e130.jpg","https://www.daraz.pk/products/baseus-earphone-case-for-airpods-colorful-silicone-cover-for-airpod-2-1-case-wireless-bluetooth-earphone-case-for-earpods-2019-white-i262998654.html"
"Airpods i7s i12 Inpods 12 Full Set TWS True Wireless Bluetooth Headset Earbuds i7 Single Earpod Earphone for Android and iOS Mobile Phone (Features i11 i15 i9s 1 2 3 Pro 4 5 6 Airdots)","784306729","924.44","Rs. 924","No Brand","Accessory HUB 6",,,"Punjab","https://static-01.daraz.pk/p/b40ca287e0cd8499ba0a22941a5db8b0.jpg","https://www.daraz.pk/products/i7s-i12-12-tws-i7-ios-i11-i15-i9s-1-2-3-4-5-6-i784306729.html"
"BASEUS EARPOD PRO Case SUPER THIN Silica Gel Case Soft Silicone headphone Case For Pods Pro / Airpods Pro","218190994","439","Rs. 439","No Brand","E.A.I STORE ",,,"Sindh","https://static-01.daraz.pk/p/4c5de061882a647014abdf5b0dd3d3dc.png","https://www.daraz.pk/products/baseus-earpod-pro-case-super-thin-silica-gel-case-soft-silicone-headphone-case-for-pods-pro-airpods-pro-i218190994.html"
"1Pair Earpods Ear Hooks Holder Bluetooth Earphone Anti Fall Anti-slip Headphone Accessories Soft and Comfortable Ear Hooks For Airpods Pro 3 XINYAN","700171974","850","Rs. 850","No Brand","XINYAN","5",,"Overseas","https://static-01.daraz.pk/p/613ee7929b4ae527157fcbb2ae2b9f55.jpg","https://www.daraz.pk/products/1-3-xinyan-i700171974.html"
"I7S Bluetooth Wireless Earbuds Earphone Headsets Twins Stereo Earpiece air pods with Microphone For Android iPhone Earpods All Mobile Phones","216966588","749","Rs. 749","No Brand","Online Order","5","6","Punjab","https://static-01.daraz.pk/p/cc5ed9f66fe68bbdbb2dafe3cbc05228.jpg","https://www.daraz.pk/products/i7s-bluetooth-wireless-earbuds-earphone-headsets-twins-stereo-earpiece-air-pods-with-microphone-for-android-iphone-earpods-all-mobile-phones-i216966588.html"
"I7S Bluetooth Wireless Earbuds Earphone Headsets Twins Stereo Earpiece air pods with Microphone For Android iPhone Earpods All Mobile Phones","134621400","899","Rs. 899","No Brand","Top choic store",,,"Sindh","https://static-01.daraz.pk/p/6ca4f9bceccb18675bb1c8d9fdc0ad19.jpg","https://www.daraz.pk/products/i7s-bluetooth-wireless-earbuds-earphone-headsets-twins-stereo-earpiece-air-pods-with-microphone-for-android-iphone-earpods-all-mobile-phones-i134621400.html"
"Airpods i7s i12 Inpods Full Set TWS True Wireless Bluetooth Headset Earbuds i7 Single Earpod Earphone for Android and iOS Mobile Phone (Features i11 i15 i9s 1 2 3 Pro 4 5 6 Airdots)","780053996","1999","Rs. 1,999","Oks Traders","Oks Traders®",,,"Punjab","https://static-01.daraz.pk/p/2bfe94a8fc823e0cbf9d1d67c6b05076.jpg","https://www.daraz.pk/products/i7s-i12-tws-i7-ios-i11-i15-i9s-1-2-3-4-5-6-i780053996.html"
"Earpod mobile phone","392563889","3250","Rs. 3,250","No Brand","Ahmad Bhutta Traders",,,"Punjab","https://pk-live-21.slatic.net/kf/S66cfdabad1bb422989e7e71e18ebf5df9.jpg","https://www.daraz.pk/products/earpod-mobile-phone-i392563889.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","464200640","3500","Rs. 3,500","No Brand","Cut Cart ",,,"Punjab","https://pk-live-21.slatic.net/kf/S356100b484aa46678099f9c46c75404fC.jpg","https://www.daraz.pk/products/-i464200640.html"
"Original Wireless Earbuds Bluetooth_airpod pro true wireless earpods Handfree for all mobile phones","468943081","1999","Rs. 1,999","No Brand","khalid jahen traders",,,"Punjab","https://static-01.daraz.pk/p/8762e9c118293127e54ff7921f3eb993.png","https://www.daraz.pk/products/-i468943081.html"
"M10 TWS Bluetooth Earbuds| Air buds| Earbuds| Earpods| Airpods – with 3500mAh Charging Box, Super Sound, Super Bass, Smart Touch Sensors, LED Display, 10m Transmission 9D Stereo, Sports Waterproof Headsets with Microphone for all mobile phones by  AEMAAM","660755433","3870","Rs. 3,870","No Brand","AEMAAM Online Store","4.2","18","Punjab","https://static-01.daraz.pk/p/d9e17a3fea1d2b9222f398b9a90049a5.jpg","https://www.daraz.pk/products/m10-tws-bluetooth-earbuds-air-buds-earbuds-earpods-airpods-with-3500mah-charging-box-super-sound-super-bass-smart-touch-sensors-led-display-10m-transmission-9d-stereo-sports-waterproof-headsets-with-microphone-for-all-mobile-phones-by-aemaam-i660755433.html"
"Universal Handfree Stereo Wired Ear Phones With Box, 3.5mm Jack with Superior Bass, Noise Cancellation mic all cell phone use - free led light","302384648","699","Rs. 699","No Brand","Budget Bay Mall (Lahore)",,,"Punjab","https://static-01.daraz.pk/p/673062b0eec2dfddfdfc9ddfa1e7accf.jpg","https://www.daraz.pk/products/sigma-35mm-branded-high-quality-handsfree-earpods-for-all-ios-devices-and-android-mobile-stereo-unique-woofers-white-headphone-with-apple-logo-with-free-usb-light-inside-i302384648.html"
"Earpods Compatible with mobile phone and tablet which have the Bluetooth function.","433118436","6000","Rs. 6,000","No Brand","Snaps Buy",,,"Punjab","https://static-01.daraz.pk/p/2b4b2e3298903f50e9d0db76f8bbb946.jpg","https://www.daraz.pk/products/amb-earpods-i433118436.html"
"AMB Earpods Max 15Compatible with mobile phone and tablet which have the Bluetooth function.","433105698","5000","Rs. 5,000","No Brand","Snaps Buy",,,"Punjab","https://static-01.daraz.pk/p/6b8a2ef3e74fe5688ff7fef2192fe7cf.jpg","https://www.daraz.pk/products/amb-earpods-max-15-i433105698.html"
"Ayunwish i11 & i12 Earpods For All Mobile Phones","497694759","578","Rs. 578","No Brand","Minii-Hub","4.33","23","Punjab","https://pk-live-21.slatic.net/kf/S2bd076d87e534759ab86d09fb0cb89e5B.jpg","https://www.daraz.pk/products/i11-i12-i497694759.html"
"Ayunwish i11 & i12 Earpods For All Mobile Phones","497690895","628","Rs. 628","No Brand","Mini-Collection","5","5","Punjab","https://pk-live-21.slatic.net/kf/S17df7c73ea4242aeba3217b4068882f5m.jpg","https://www.daraz.pk/products/i11-i12-i497690895.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","477967817","1300","Rs. 1,300","No Brand","Online Shop5","5",,"Punjab","https://static-01.daraz.pk/p/1c88c9198ff53bfb2f75b1d8fab604d2.jpg","https://www.daraz.pk/products/-i477967817.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","490730985","1300","Rs. 1,300","No Brand","Online Shop7","5",,"Punjab","https://static-01.daraz.pk/p/12b23e360a5e1309a8370d50f46dd166.jpg","https://www.daraz.pk/products/-i490730985.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","466939862","999","Rs. 999","No Brand","Jahangir Collection Lahore ","1",,"Punjab","https://pk-live-21.slatic.net/kf/Sf367b87cebc1419cbd19a76d0eb3f4a8K.jpg","https://www.daraz.pk/products/-i466939862.html"
"Ayunwish i11 & i12 Earpods For All Mobile Phones","497688704","628","Rs. 628","No Brand","Mini-Collection","5","7","Punjab","https://pk-live-21.slatic.net/kf/S47366658ff6f48a59b159ebdcebb3c53x.jpg","https://www.daraz.pk/products/i11-i12-i497688704.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones Color White","517198162","777","Rs. 777","No Brand","Ay_Trader","5",,"Punjab","https://static-01.daraz.pk/p/e2299a511b63497abfc9e9239c4d9c4f.jpg","https://www.daraz.pk/products/-i517198162.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phone","497184042","999","Rs. 999","No Brand","Android Master","4.83",,,"https://static-01.daraz.pk/p/6cbd834a6bc020ae8c916c4a11156c03.jpg","https://www.daraz.pk/products/-i497184042.html"
"i7s Bluetooth Wireless Earbuds Earphone Headsets Twins Stereo Earpiece with Microphone For Android iPhone Apple Earpods And All Other Smart Mobile Phones","219840616","899","Rs. 899","No Brand","Online Order","4.18","53","Punjab","https://static-01.daraz.pk/p/5a67c16d4144c01c46b897d76d48d857.jpg","https://www.daraz.pk/products/i7s-i219840616.html"
"Super Mini Earpods Invisible Ultra Bluetooth 4.0  Wireless Stereo Single Headset With Mic Universal Handsfree SR M16 Super Mini Invisible Ultra Bluetooth 5.0 Wireless Stereo Single Headset With Mic Universal Handsfree For All Mobile Phones","115462545","798","Rs. 798","Malamah","Emily 1","3.33","19","Punjab","https://static-01.daraz.pk/p/8149068eb032eed3a33524e321835b87.jpg","https://www.daraz.pk/products/40-sr-m16-50-i115462545.html"
"New I7 SINGLE Bluetooth Wireless Earbuds Earphone Headsets Stereo Earpiece EarPods With Microphone For Earphone All Mobile Phones","831599250","399","Rs. 399","VJP","VJP®",,,"Punjab","https://static-01.daraz.pk/p/f07628918f2da5f23caf2bc92c1bb238.jpg","https://www.daraz.pk/products/i7-i831599250.html"
"Super Mini Earpods Invisible Ultra Bluetooth 4.0  Wireless Stereo Single Headset With Mic Universal Handsfree For All Mobile Phones","130721847","798","Rs. 798","Malamah","Emily 1",,,"Punjab","https://static-01.daraz.pk/p/256fdfe68b05d986cd202a27a129ca0c.jpg","https://www.daraz.pk/products/40-i130721847.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","467063230","1299","Rs. 1,299","No Brand","Jahangir Collection Lahore ",,,"Punjab","https://pk-live-21.slatic.net/kf/S12afd408362846398e90c95211a3128fA.jpg","https://www.daraz.pk/products/earpod-pro-fast-pair-high-quality-sound-base-for-all-mobile-phones-i467063230.html"
"Original Mi Hands free High Quality Super Bass Stereo Hand free Earphone With Mic For All Mobile And Android Phone - Handsfree Earpods With Extra Bass and Calling Mic By Matt Pie","267143078","199","Rs. 199","No Brand","(BiG SHOP)","1","7","Punjab","https://static-01.daraz.pk/p/38f062dade0634b8a773d4197371cea3.jpg","https://www.daraz.pk/products/original-mi-hands-free-high-quality-super-bass-stereo-hand-free-earphone-with-mic-for-all-mobile-and-android-phone-handsfree-earpods-with-extra-bass-and-calling-mic-by-matt-pie-i267143078.html"
"New I7 SINGLE Bluetooth Wireless Earbuds Earphone Headsets Stereo Earpiece EarPods With Microphone For Earphone All Mobile Phones","831564699","368.67","Rs. 369","OKIE","OKIE",,,"Punjab","https://static-01.daraz.pk/p/f07628918f2da5f23caf2bc92c1bb238.jpg","https://www.daraz.pk/products/i7-i831564699.html"
"Ayunwish i11 and i12 Earpods - Compatible with All Mobile Phones","497697217","579","Rs. 579","No Brand","Minii-Hub","4.64","55","Punjab","https://pk-live-21.slatic.net/kf/Scbfaa190f2e94833a5facc232fde958au.jpg","https://www.daraz.pk/products/ayunwish-i11-and-i12-earpods-compatible-with-all-mobile-phones-i497697217.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","463883407","1299","Rs. 1,299","No Brand","Jahangir Collection Lahore ",,,"Punjab","https://pk-live-21.slatic.net/kf/S7028b3e6ba5f4068884c8d88e070f7199.jpg","https://www.daraz.pk/products/-i463883407.html"
"Super Mini Earpods Invisible Ultra Bluetooth Universal Handsfree For All Mobile Phones Wireless Stereo Single Headset With Mic  SR M16 Super Mini Invisible Ultra Bluetooth 5.0 Wireless Stereo Single Headset With Mic Universal Handsfree","130727253","899","Rs. 899","Malamah","Emily 1","3","9","Punjab","https://static-01.daraz.pk/p/44d2f0735ef4ec2aa92048c9952e7e0e.jpg","https://www.daraz.pk/products/sr-m16-50-i130727253.html"
"New I7 SINGLE Bluetooth Wireless Earbuds Earphone Headsets Stereo Earpiece EarPods With Microphone For Earphone All Mobile Phones","831786014","434.63","Rs. 435","OKS®","OkMall®","5","6","Punjab","https://static-01.daraz.pk/p/f07628918f2da5f23caf2bc92c1bb238.jpg","https://www.daraz.pk/products/i7-i831786014.html"
"i7s mini Bluetooth Single earpod Headset for all mobile phone use","429587601","999","Rs. 999","No Brand","EMILY DDH",,,"Punjab","https://static-01.daraz.pk/p/9bb0a67a7481546c6119c039def9da6f.jpg","https://www.daraz.pk/products/i7s-i429587601.html"
"New I7 SINGLE Bluetooth Wireless Earbuds Earphone Headsets Stereo Earpiece EarPods With Microphone For Earphone All Mobile Phones","221799399","329","Rs. 329","No Brand","Online Trader(1)","4","184","Punjab","https://static-01.daraz.pk/p/3b4b6db2e91408ab1e23afb4646db916.jpg","https://www.daraz.pk/products/i7-i221799399.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","518792350","999","Rs. 999","No Brand","Online Shop5",,,"Punjab","https://static-01.daraz.pk/p/661fa5bec7b9754debc9bd26c8cb450b.jpg","https://www.daraz.pk/products/-i518792350.html"
"AVA SUPER MINI EARPODS INVISIBLE ULTRA BLUETOOTH 4.0 WIRELESS STEREO SINGLE BLUE TOOTH HEADSET WITH MIC UNIVERSAL HANDSFREE FOR ALL MOBILE PHONES","237025249","898","Rs. 898","AVA","EMILY AVA",,,"Punjab","https://static-01.daraz.pk/p/256fdfe68b05d986cd202a27a129ca0c.jpg","https://www.daraz.pk/products/ava-40-i237025249.html"
"i7s Bluetooth Wireless Earbuds Earphone Headsets Twins Stereo Earpiece with Microphone For Android  Earpods And All Other Smart Mobile Phones","108146883","336.78","Rs. 337","No Brand","BiG SHOP (Lahore)","4.1","513","Punjab","https://static-01.daraz.pk/p/5afef1412f58f8408d9fc5fcdb571845.jpg","https://www.daraz.pk/products/i7s-i108146883.html"
"Super Mini Earpods Invisible Ultra Bluetooth 4.0 Wireless Stereo Single Headset With Mic Universal Handsfree For All Mobile Phones","263549589","598","Rs. 598","No Brand","EMILY CLASSIO",,,"Punjab","https://static-01.daraz.pk/p/d32ae1324f1b853a486e8ad9e7c48947.jpg","https://www.daraz.pk/products/40-i263549589.html"
"Airpods Pro high quality with premium sound- Airbuds - Earpods - Earbuds - Airpod -","178748101","799","Rs. 799","No Brand","Online Order","4.47","218","Punjab","https://static-01.daraz.pk/p/978b3fb95712b0016649da43296a3c55.jpg","https://www.daraz.pk/products/mini-invisible-ultra-bluetooth-mini-bluetooth-wireless-stereo-headsetearphonehandsfreeheadphone-with-mic-universal-handsfree-for-iphone-for-samsung-for-all-android-phonesbluetooth-headset-for-all-mobilesspecial-blue-tooth-headset-i178748101.html"
"Original Mi Hands free High Quality Super Bass Stereo Hand free Earphone With Mic For All Mobile And Android Phone - Handsfree Earpods With Extra Bass and Calling Mic By Matt Pie","127480721","279","Rs. 279","No Brand","(BiG SHOP)","3.37","151","Punjab","https://static-01.daraz.pk/p/7c7637c15c22aa48a4ae42c620d620f6.jpg","https://www.daraz.pk/products/original-mi-hands-free-high-quality-super-bass-stereo-hand-free-earphone-with-mic-for-all-mobile-and-android-phone-handsfree-earpods-with-extra-bass-and-calling-mic-by-matt-pie-i127480721.html"
"i7s Bluetooth Wireless Earbuds Earphone Headsets Twins Stereo Earpiece with Microphone For Android  Earpods And All Other Smart Mobile Phones","219832961","288.53","Rs. 289","No Brand","BiG SHOP (Lahore)","4.1","54","Punjab","https://static-01.daraz.pk/p/4ffc79abdef4f74394ad291c708cce4b.jpg","https://www.daraz.pk/products/i7s-i219832961.html"
"New I7 SINGLE Bluetooth Wireless Earbuds Earphone Headsets Stereo Earpiece EarPods With Microphone For Earphone All Mobile Phones","831560998","968","Rs. 968","No Brand","TIWANA TEC",,,"Punjab","https://static-01.daraz.pk/p/f07628918f2da5f23caf2bc92c1bb238.jpg","https://www.daraz.pk/products/i7-i831560998.html"
"Earpod mobile phone","392563889","3250","Rs. 3,250","No Brand","Ahmad Bhutta Traders",,,"Punjab","https://pk-live-21.slatic.net/kf/S66cfdabad1bb422989e7e71e18ebf5df9.jpg","https://www.daraz.pk/products/earpod-mobile-phone-i392563889.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","517198039","399","Rs. 399","No Brand","Ay_Trader","5",,"Punjab","https://static-01.daraz.pk/p/aa66a0604ba9a7436fcf19cde946d3ee.jpg","https://www.daraz.pk/products/-i517198039.html"
"New I7 SINGLE Bluetooth Wireless Earbuds Earphone Headsets Stereo Earpiece EarPods With Microphone For Earphone All Mobile Phones","831792452","1000","Rs. 1,000","Oks Traders","Oks Traders®",,,"Punjab","https://static-01.daraz.pk/p/f07628918f2da5f23caf2bc92c1bb238.jpg","https://www.daraz.pk/products/i7-i831792452.html"
"I7S Bluetooth Wireless Earbuds Earphone Headsets Twins Stereo Earpiece air pods with Microphone For Android iPhone Earpods All Mobile Phones","134081795","820","Rs. 820","No Brand","Top choic store",,,"Sindh","https://static-01.daraz.pk/p/6ca4f9bceccb18675bb1c8d9fdc0ad19.jpg","https://www.daraz.pk/products/i7s-i134081795.html"
"Premium Quality i12 Airpods Pro Matte Inpods TWS True Bluetooth Headset Wireless Earbuds i7 Single Earpod for Android and iOS Mobile Phone (Features i7s i11 i15 Airdots Pro 4 5 6)","780118586","899","Rs. 899","Oks Traders","Oks Traders®","5","8","Punjab","https://static-01.daraz.pk/p/83cb41734ad6d786c9c2b4d64600cc3b.jpg","https://www.daraz.pk/products/premium-quality-i12-airpods-pro-matte-inpods-tws-true-bluetooth-headset-wireless-earbuds-i7-single-earpod-for-android-and-ios-mobile-phone-features-i7s-i11-i15-airdots-pro-4-5-6-i780118586.html"
"New I7 SINGLE Bluetooth Wireless Earbuds Earphone Headsets Stereo Earpiece EarPods With Microphone For Earphone All Mobile Phones","831565969","499","Rs. 499","No Brand","HSB",,,"Punjab","https://static-01.daraz.pk/p/f07628918f2da5f23caf2bc92c1bb238.jpg","https://www.daraz.pk/products/i7-i831565969.html"
"1Pair Earpods Ear Hooks Holder Bluetooth Earphone Anti Fall Anti-slip Headphone Accessories Soft and Comfortable Ear Hooks For Airpods Pro 3 XINYAN","700171974","850","Rs. 850","No Brand","XINYAN","5",,"Overseas","https://static-01.daraz.pk/p/613ee7929b4ae527157fcbb2ae2b9f55.jpg","https://www.daraz.pk/products/1-3-xinyan-i700171974.html"
"Earpod Pro Fast Pair High Quality Sound Base for All Mobile Phones","464200640","3500","Rs. 3,500","No Brand","Cut Cart ",,,"Punjab","https://pk-live-21.slatic.net/kf/S356100b484aa46678099f9c46c75404fC.jpg","https://www.daraz.pk/products/-i464200640.html"
"VJP Premium Quality i12 Airpods Pro Matte Inpods TWS True Bluetooth Headset Wireless Earbuds i7 Single Earpod for Android and iOS Mobile Phone (Features i7s i11 i15 Airdots Pro 4 5 6)","781138446","923.07","Rs. 923","VJP","VJP®",,,"Punjab","https://static-01.daraz.pk/p/83cb41734ad6d786c9c2b4d64600cc3b.jpg","https://www.daraz.pk/products/premium-quality-i12-airpods-pro-matte-inpods-tws-true-bluetooth-headset-wireless-earbuds-i7-single-earpod-for-android-and-ios-mobile-phone-features-i7s-i11-i15-airdots-pro-4-5-6-i781138446.html"
"AST® Premium Quality i12 Airpods Pro Matte Inpods TWS True Bluetooth Headset Wireless Earbuds i7 Single Earpod for Android and iOS Mobile Phone (Features i7s i11 i15 Airdots Pro 4 5 6)","781106830","999","Rs. 999","AST®","ak®",,,"Punjab","https://static-01.daraz.pk/p/83cb41734ad6d786c9c2b4d64600cc3b.jpg","https://www.daraz.pk/products/premium-quality-i12-airpods-pro-matte-inpods-tws-true-bluetooth-headset-wireless-earbuds-i7-single-earpod-for-android-and-ios-mobile-phone-features-i7s-i11-i15-airdots-pro-4-5-6-i781106830.html"
"AVA SUPER MINI EARPODS INVISIBLE ULTRA BLUETOOTH 4.0 WIRELESS STEREO SINGLE BLUE TOOTH HEADSET WITH MIC UNIVERSAL HANDSFREE FOR ALL MOBILE PHONES AVA SUPER MINI EARPODS INVISIBLE ULTRA BLUETOOTH 4.0 WIRELESS STEREO SINGLE BLUE TOOTH HEADSET WITH MIC UNIVE","237019503","799","Rs. 799","AVA","EMILY AVA",,,"Punjab","https://static-01.daraz.pk/p/787c0a58438a35ac78bbc2050bdb09c4.jpg","https://www.daraz.pk/products/ava-40-i237019503.html"
